You can't seem to move!\r\n;You can't seem to move!\r\n
You can't seem to resurrect there. Perhaps the adventure is full.\r\n;You can't seem to resurrect there. Perhaps the adventure is full.\r\n
You can't separate that!\r\n;You can't separate that!\r\n
You can't set a class role until you hit skill level %d.\r\n;You can't set a class role until you hit skill level %d.\r\n
You can't set a name longer than 40 characters.\r\n;You can't set a name longer than 40 characters.\r\n
You can't set capacity on this type of object.\r\n;You can't set capacity on this type of object.\r\n
You can't set damage on this type of object.\r\n;You can't set damage on this type of object.\r\n
You can't set gear on this type.\r\n;You can't set gear on this type.\r\n
You can't set interactions on this type.\r\n;You can't set interactions on this type.\r\n
You can't set it to build a ROOM type building. Old value restored.\r\n;You can't set it to build a ROOM type building. Old value restored.\r\n
You can't set local workforce options when you're not on any island.\r\n;You can't set local workforce options when you're not on any island.\r\n
You can't set mine capacity on this type.\r\n;You can't set mine capacity on this type.\r\n
You can't set mobexclude on this type.\r\n;You can't set mobexclude on this type.\r\n
You can't set mobflags on this type.\r\n;You can't set mobflags on this type.\r\n
You can't set negative coins.\r\n;You can't set negative coins.\r\n
You can't set potionscale on this type of item.\r\n;You can't set potionscale on this type of item.\r\n
You can't set quantity on this type of item.\r\n;You can't set quantity on this type of item.\r\n
You can't set sectorexclude on this type.\r\n;You can't set sectorexclude on this type.\r\n
You can't set sectorflags on this type.\r\n;You can't set sectorflags on this type.\r\n
You can't set that on a person of such level.\r\n;You can't set that on a person of such level.\r\n
You can't set that on a ROOM.\r\n;You can't set that on a ROOM.\r\n
You can't set that on a soup.\r\n;You can't set that on a soup.\r\n
You can't set that on a vehicle craft.\r\n;You can't set that on a vehicle craft.\r\n
You can't set that property on a building.\r\n;You can't set that property on a building.\r\n
You can't set that property on a soup.\r\n;You can't set that property on a soup.\r\n
You can't set that property on a vehicle craft.\r\n;You can't set that property on a vehicle craft.\r\n
You can't set that property on this trigger.\r\n;You can't set that property on this trigger.\r\n
You can't set that to anything longer than %d characters.\r\n;You can't set that to anything longer than %d characters.\r\n
You can't set that type of requirement on this (it requires a quest tracker).\r\n;You can't set that type of requirement on this (it requires a quest tracker).\r\n
You can't set the reputation to that level. That faction has a range of %d-%d.\r\n;You can't set the reputation to that level. That faction has a range of %d-%d.\r\n
You can't set the time for less than 1 hour.\r\n;You can't set the time for less than 1 hour.\r\n
You can't set up the workforce right now.\r\n;You can't set up the workforce right now.\r\n
You can't set your tomb in a vehicle.\r\n;You can't set your tomb in a vehicle.\r\n
You can't shadowstep there.\r\n;You can't shadowstep there.\r\n
You can't shadowstep to NPCs in other empires.\r\n;You can't shadowstep to NPCs in other empires.\r\n
You can't shadowstep to yourself.\r\n;You can't shadowstep to yourself.\r\n
You can't shadowstep while riding.\r\n;You can't shadowstep while riding.\r\n
You can't sheathe that.\r\n;You can't sheathe that.\r\n
You can't ship anything from here.\r\n;You can't ship anything from here.\r\n
You can't shoot that direction.\r\n;You can't shoot that direction.\r\n
You can't show notes for players of that level.\r\n;You can't show notes for players of that level.\r\n
You can't show skills on an NPC.\r\n;You can't show skills on an NPC.\r\n
You can't sire a deity!\r\n;You can't sire a deity!\r\n
You can't sire an NPC.\r\n;You can't sire an NPC.\r\n
You can't sit %s it until it's finished.\r\n;You can't sit %s it until it's finished.\r\n
You can't sit %s it while %s leading it around.\r\n;You can't sit %s it while %s leading it around.\r\n
You can't sit %s it while you're leading something.\r\n;You can't sit %s it while you're leading something.\r\n
You can't sit on it while it's on fire!\r\n;You can't sit on it while it's on fire!\r\n
You can't sit on that!\r\n;You can't sit on that!\r\n
You can't skin a corpse that is bound to someone else.\r\n;You can't skin a corpse that is bound to someone else.\r\n
You can't skin that.\r\n;You can't skin that.\r\n
You can't sneak while leading something.\r\n;You can't sneak while leading something.\r\n
You can't sneak while mounted!\r\n;You can't sneak while mounted!\r\n
You can't speak above your own level.\r\n;You can't speak above your own level.\r\n
You can't stake someone who is already dead.\r\n;You can't stake someone who is already dead.\r\n
You can't stake up a god!\r\n;You can't stake up a god!\r\n
You can't start any more daily quests today.\r\n;You can't start any more daily quests today.\r\n
You can't start or finish quests in this form.\r\n;You can't start or finish quests in this form.\r\n
You can't start or finish quests while disguised.\r\n;You can't start or finish quests while disguised.\r\n
You can't start that quest because it's more than 50 levels above you.\r\n;You can't start that quest because it's more than 50 levels above you.\r\n
You can't start to upgrade it until you finish the construction.\r\n;You can't start to upgrade it until you finish the construction.\r\n
You can't steal from a building which was ceded to an empire but never used by that empire.\r\n;You can't steal from a building which was ceded to an empire but never used by that empire.\r\n
You can't steal from immortal empires.\r\n;You can't steal from immortal empires.\r\n
You can't steal from someone who's fighting.\r\n;You can't steal from someone who's fighting.\r\n
You can't steal from your own empire.\r\n;You can't steal from your own empire.\r\n
You can't steal that without Vaultcracking!\r\n;You can't steal that without Vaultcracking!\r\n
You can't store or retrieve resources unless you're a member of an empire.\r\n;You can't store or retrieve resources unless you're a member of an empire.\r\n
You can't store that here!\r\n;You can't store that here!\r\n
You can't summon a bodyguard while you have a familiar or charmed follower.\r\n;You can't summon a bodyguard while you have a familiar or charmed follower.\r\n
You can't summon a familiar while you already have one.\r\n;You can't summon a familiar while you already have one.\r\n
You can't summon a second mirror image.\r\n;You can't summon a second mirror image.\r\n
You can't summon anyone here.\r\n;You can't summon anyone here.\r\n
You can't summon empire materials if you're not in an empire.\r\n;You can't summon empire materials if you're not in an empire.\r\n
You can't summon materials here.\r\n;You can't summon materials here.\r\n
You can't summon materials out of the vault.\r\n;You can't summon materials out of the vault.\r\n
You can't summon players here.\r\n;You can't summon players here.\r\n
You can't summon someone who is already adventure-summoned.\r\n;You can't summon someone who is already adventure-summoned.\r\n
You can't summon someone who is linkdead.\r\n;You can't summon someone who is linkdead.\r\n
You can't summon your own alts.\r\n;You can't summon your own alts.\r\n
You can't swap single-use items.\r\n;You can't swap single-use items.\r\n
You can't swap skill sets right now.\r\n;You can't swap skill sets right now.\r\n
You can't swap two-handed weapons.\r\n;You can't swap two-handed weapons.\r\n
You can't switch characters while fighting!\r\n;You can't switch characters while fighting!\r\n
You can't switch to that character because someone is already playing it.\r\n;You can't switch to that character because someone is already playing it.\r\n
You can't take away somebody's home.\r\n;You can't take away somebody's home.\r\n
You can't tan that!\r\n;You can't tan that!\r\n
You can't tan.\r\n;You can't tan.\r\n
You can't target a god!\r\n;You can't target a god!\r\n
You can't teleport home because your home is somewhere you don't have permission to be.\r\n;You can't teleport home because your home is somewhere you don't have permission to be.\r\n
You can't teleport home right now.\r\n;You can't teleport home right now.\r\n
You can't teleport out of here.\r\n;You can't teleport out of here.\r\n
You can't teleport there because someone there is using wizhide, and you aren't.\r\n;You can't teleport there because someone there is using wizhide, and you aren't.\r\n
You can't teleport there.\r\n;You can't teleport there.\r\n
You can't tell other people while you have notell on.\r\n;You can't tell other people while you have notell on.\r\n
You can't throw any more items there.\r\n;You can't throw any more items there.\r\n
You can't throw bound items there.\r\n;You can't throw bound items there.\r\n
You can't throw it that direction.\r\n;You can't throw it that direction.\r\n
You can't throw it that way.\r\n;You can't throw it that way.\r\n
